,Sentence,encoded_label
6879,이번에 취업 비리가 우리 회사에서도 일어났어. 부장님 입김으로 신입사원이 낙하산으로 들어오게 됐지.,0
6880,달나라에 집은 어디간겨?,4
6881,무당 믿는 분들 우리나라 미군참전 자 귀신빙의해서 잉글이쉬 해봐요,4
6882,우리야 밑에서 절루 뛰라면 뛰는 단순무식한 놈들이니 못 알아챘을 수 있지만.. 반장님은 알고 있었던 거죠? ,4
6883,연애할 팔자가 아닌 게 아니라. 쓸데없는 자존심 때문에 못하는 거겠죠.,4
6884,너 솔직히 얘기해 봐. 남자친구가 필요한 게 아니라 일꾼이 필요한 거지?,4
6885,대표님 약혼녀시라고 들어서.. ,4
6886,학교 다녀왔습니다.,4
6887,박근혜는 너무 더워서 빤스까지 다 벗고 있을낀데,6
6888,하지만 뭔가를 물어본다는 건 흥미를 갖고 있다는 거잖아. 좋은 일 아냐?,4
6889,지금 자전거를 빌릴 수 있어요?,4
6890,그렇지는 않아. 다만 그냥 좀 우울하고 피폐해지는 것 같아.,3
6891,손부터 씻으라니까.,4
6892,몰라. 아 진짜.,4
6893,병원에 입원했는데 자식들이 나를 간호해주려 하지 않아서 당황스럽고 슬퍼.,0
6894,그냥 그래..,3
6895, 내일이 마지막회라니...,3
6896,내가 만들어 간 기획안이 다 잘못 됐다고 하니까 모든 게 내 잘못 같았어.	,3
6897,한 명 뽑는 거였는데 운이 좋게도 내가 됐어!,5
6898,저 지우분장한 사람 장갑 설마 빨간색 3M장갑 손가락 자른거 낀건가?,0
6899,경비원으로 일하는 나를 한 학생이 욕하면서 때렸지만 힘이 없어서 저항할 수 없었어.,0
6900,노인의 건강을 위한 정책이 많이 생겨서 다행이야. 참 감사해.,5
6901,기다리고 있거든? 근데 아직도 안왔어.,1
6902,오늘 내 생일이었는데 딸아이가 케이크하고 카드를 식탁 위에 올려놓았더라고. 해준 것도 없는데 고맙더라고.,5
6903,옆에 여자들이 지나가도 아랑곳하지 않더라 ?,0
6904,아씨 이래서 어디 유럽무서워서 여행가겠나,2
6905,테레사 수녀조차 길거리에 굶주린 아이들과 기아 난민으로 피폐한 세상을보면서 신이과연 있는가 괴로워했겠지,3
6906,아무도 계약직 여직원한테 관심을 가져주질 않더라고.,2
6907,듀엣 솔라가 씹어먹음....,0
6908,벌써 한 시간이나 됐어. 연락도 안 받고 말이야.,1
6909,청소를 너무 안해.,3
6910,사람들과 같이 있어도 벽이랑 대화하는 기분이라 상처 받아.,3
6911,공부 공부 공부! 아빠는 나만 보면 공부하라고만 해서 너무 속상해.,1
6912,일주일에 세 번 이상은 드셔. 근데 한 번 드시면 왕창 드셔갖고 인사 불성이 되는 게 문제야.,4
6913,솔직히 두골 전부 지렸다우리나라에 저렇게 골 넣는 선수는없다,0
6914,형이 아빠 차를 타고 나갔는데 사고가 났어. 너무 충격적이야.,3
6915,대학 댕길 때 사귀었담서?,4
6916,오늘 오후에 박물관을 가려고 했는데. 그럼 아무것도 못 하겠네.,4
6917,네 알았습니다.,4
6918,신나는 음악을 듣는 것도 좋지.,5
6919,뽕 처맞고 주무셨나????,6
6920,오늘 너무 피곤하고 짜증 나는 하루였어.,1
6921,엄마 갑자기 짐 들고 사라질까봐 불안해서 못 나가.,4
6922,나 음악 안 좋아해. 너나 들어.,1
6923,나는 더 이상 버티지 못할 거야.,3
6924,넌 애가 얼마나 의지가 되는지 모르지? 난 딸 없음 이 힘든 세상 어떻게 살았을까 싶어. ,4
6925,비와이 진짜 우와진짜 최고최고최고,5
6926,"모르겠어. 다른 사람도 많은데, 나한테만 일을 시키는 거 같아.",1
6927,우리 남편이 너무나도 게으르고 건강마저 안 좋아서 진짜 속상해.,3
6928,친정이 예전만큼 편하지가 않아.,4
6929,일기예보 잠시 쉬는게 어떨지~~~,6
6930,우리 반에 일어나던 학교폭력 문제를 내가 반장으로서 해결해서 너무 뿌듯해.,5
6931,고혈압 때문에 고생을 해서 아는 지인이 흑마늘즙을 갖다줬는데 별로 효과가 없는 것 같아.,3
6932,건강에 좋은 잡곡밥을 해 줬더니 아들이 쌀밥을 해 달라고 투덜대서 짜증이 나.,1
6933,나 면접에 또 떨어졌어.,3
6934,이 자식이 내가 무슨 매표소 직원이야? 보기 싫음 말어.,1
6935,페미메갈은 존재자체가 극혐이다,1
6936,건강은 괜찮아.,4
6937,아，강아지 통역기란 앱이 있다길래. 그걸로 짖는 소리를 녹음하면 강아지의 기분을 알 수 있대!,4
6938,기분 나쁘게 왜 사람을 보고 자꾸 웃어요?,1
6939,매일매일 학교 가는 게 불안할 정도로 심하게 괴롭힘을 당하고 있어.,2
6940,내가 해고를 당했는데 그 녀석은 왜 해고를 안 당한 걸까?,0
6941,입맛도 없어.,3
6942,나 결혼하려고 양가 상견례 날짜를 잡았는데 너무 불안해. 양가 부모님이 서로 다투실까 봐 걱정이야.,2
6943,엄마가 몸이 안 좋은데 일을 너무 많이 해서 걱정이야.,2
6944,남자가 빈혈이라도 오면 어쩔라고..,1
6945,회사에서 마음이 잘 통하는 동료가 없어서 답답해.,0
6946,아 진짜 너무 화가나네요,1
6947,덕분에 주말에 즐거웠다 수고했어,5
6948,알아! 동문들 사이에 소문 돈다는 거.,4
6949,난 참 한심해. 이제 곧 은퇴인데 은퇴 후 준비를 하나도 안 해놨어.,0
6950,다 준비 됐어요.,4
6951,그래서 사람들이 증거 사진을 올렸더니 그 때서야 광고였다고 미안하다고 하는 거야.,1
6952,드디어 오늘 짝사랑해 왔던 동료한테 고백했어!,5
6953,엄마가 자꾸 같은 반 친구랑 성적 비교를 해서 열 받아 죽겠어.,1
6954,그쵸. 근데 우리 진짜 언제까지 병원에서만 이렇게 봐야하는 건지 모르겠어요.  ,4
6955,아직 말씀 못드렸어.,4
6956,오~~~멋찌다!!용기에 박수를 보냅니다!,5
6957,어. 그럴 생각이야. 충고 고마워.,3
6958,화장실은 청소를 해도 해도 끝이 나질 않아! 곰팡이가 사라지질 않거든.,1
6959,30대는 뭘어떻게노력을 해야 되는건지모르겠다,2
6960,그래야되겠지? 다시는 이러지 못하게?,6
6961,사춘기인 딸이 나만 보면 짜증을 내고 말도 못 걸게 하네.,3
6962,안가...해외여행이나 갈려고.,1
6963,사장님이 좀 불쌍하지 않아?,6
6964,웹디자인알바 일거리 구하기 어려우신 분들은재능마켓 활용해보세여 ^^,5
6965,팔도 못 쓰는데 그런 곳은 사람도 많고 불편하잖아요.,4
6966,코로나가 언제쯤 끝날까?,3
6967,오후에 미팅 있어서. 어? 너 이 반코트 나랑 본거잖아. 언제 샀어? ,4
6968,요즘은 허전해. 친했던 친구들도 하나 둘 연락하기 어려워지고.,3
6969,강아지가 신났었나봐. 앞으로 뛰어나가는 바람에 목줄이 끊어졌어.,0
6970,주변에 사람 없었어 그러니까 괜찮았지,0
6971,예? 아직 식사도 안했는데.. 왜요?,0
6972,나 주식을 시작했어.,3
6973,내가 팀원 중에서 보고서 작성에 많이 기여했는데 공은 팀장님이 독차지하다니 배신당한 기분이야.,3
6974,아니 제가 언제 파렴치한 짓을 했다고.. 저 안 먹었어요.,0
6975,은퇴하고 몸이 안좋아서 집에만 있는데 귀찮아 죽겠어.,1
6976,담주금욜빨리와라 ㅋㅋㅋㅋ,4
6977,스케일이 어마어마하다.,5
6978,"어, 버스 왔다. 먼저 갈게요, 오빠!",4
6979,취업을 준비하는데 모든 게 다 돈이야. 기업에서 요구하는 게 많아지면 많아질수록 그것을 전문적으로 가르치는 강사한테 배워야 하기 때문에 돈이 더 많이 들어가.,1
6980,기분이 전환되는 영상도 있어?,1
6981,배 속의 아이가 건강하게 태어나야 할텐데 걱정되네.,1
6982,알았어요. 잠깐만 옷 좀 갈아 입구요.,4
6983,저...손님...손님..,4
6984,우리꾸나는 안그랫으면 좋겟는데ㅠㅠㅠㅠ,3
6985,내가 이번에 취직했는데 조금 늦게 취업을 해서 사수와 나이가 같아. 그래서 직장에서 조금 불편해.,2
6986,난민받아주면 안됨 ㅡㅡ,1
6987,학원 친구 중에 나보다 뛰어난 애가 눈에 밟혀서 화가 나.,3
6988,나를 괴롭히는 친구들에게 언제 맞을까 무서워서 항상 불안해.,2
6989,내 나이가 칠십 세인데 이렇게나 건강해. 너무 기뻐.,5
6990,지금 아빠가 준비하고 계셔. 오늘 밤에 보내줄 거래.,4
6991,오랜만에 친구들 만나고 왔는데 고립된 기분이야.,3
6992,자식이. 공부야 지가 의지 없어서 못하는 거지. 주변 탓하긴..,4
6993,엄마 때문에 억울해 죽겠어.,3
6994,어제 잘하던데 부상 참고 계속 뛴게 멋있다 ㅎㅎ,5
6995,그렇게 많이 성형한 얼굴이었다고?,0
6996,그 방법도 되게 좋다. 한번 연락해봐야겠어.,5
6997,그만두지 못해!! ,1
6998,부모님 기대가 너무 크셔. 그래서 아직 말씀 못 드렸어.,3
6999,남편이랑 대화를 하고 싶어도 말이 통하지 않아서 힘들어.,3
7000,우리 엄마는 정말 나 때문에 평생을 고생했어. 지금 생각하니까 눈물이 나려고 하네.,3
7001,일이 너무 많고 바빠서 일년만에 받은 휴가인데 비가 와서 망했어.,1
7002,어제 친구랑 식당에서 밥을 먹는데 갑자기 지진이 일어나서 너무 놀랐어 다친 데는 없어.	,2
7003,남편이랑 아이들 교육 문제로 자주 싸워서 요즘 너무 힘들고 우울해. ,3
7004,신발 정리를 하다가 남편의 닳은 구두창을 보고 눈시울이 붉어졌어.,3
7005,분노하다 못해 마음이 아픕니다...,3
7006,만성 디스크 때문에 운동을 시작한 지 한 달이 지나가는데 효과가 굉장해.,5
7007,어디서 들리는 말로는 대기업처럼 미사여구나 오글거리는 멘트는 다 빼라고 하던데..,2
7008,우리 담임선생님께 감사할 일이 생겼어.,5
7009,좋다.,4
7010,엄마!!!,0
7011,전혀 안그랬어.,1
7012,"야, 그 사람 얼른 봐도 과거가 의심스럽드라. 어깨에 문신자국도 있던데?",4
7013,국민들 정말 멋지십니다..,5
7014,중국이랑 러시아 쪽은 협상에서 제외시킬 거예요.,4
7015,지금 두 달 정도 됐어. 그런데 아직도 너무 힘들어. 잊혀지질 않네.,3
7016,공무원 시험을 몇 년째 준비하고 있는데 뜻대로 되지 못해 괴롭고 힘들어.,1
7017,어머니?,4
7018,회사가 나를 기계 부품처럼 가차 없이 교체한다는 걸 느껴서 너무 슬퍼.,3
7019,산부인과가서 검진 받아봐야 할까요??,2
7020,"어?... 비, 비디오!... 당신이 여긴 왠 일이야?",0
7021,대단한 기억력이다 난 어제 몇시쯤 멀했는지도 기억이잘안나는데..!,0
7022,아틀리에 가서 의상 좀 갖다 줘. ,4
7023,그래? 그럼 질러야지.,5
7024,이번에 내 친구가 선배한테 맞았는데 나도 불려가는 건 아니겠지?,2
7025,친구야! 부탁 좀 할게. 혼자가면 또 딴 맘 품고 있다고 욕먹을 거 같아서 그래. 나도 실은 또 빠질까봐 자신 없고. 같이 가자. 응?,4
7026,바퀴벌레 한쌍의 사랑에 관심 가져야 하나????,6
7027,니가 엄마 음식 솜씰 닮은 게 아니고?,4
7028,지인이 추천한 종목 하고있는데 오르지도 않고 손해만 보는 중이야.,3
7029,오랫동안 알고 지내던 친구가 어제 갑자기 세상을 떠났어. 건강했던 친구라서 당황스럽구나.,2
7030,박근혜 하야 개누리당 해체가 답,1
7031,매일 힘들게 야근을 하고 있는데 수당 얘기가 없다는 게 이해가 안 돼.,2
7032,그것도 좋겠는데 그냥 환기 시키려고.,6
7033,그래볼까? 간단한 운동 좀 해볼까?,3
7034,그 분이 그렇게 대놓고 선생님한테 막 뭐라고 욕을 하는데… 남자들 그럴 땐 싸움 뜨는 게 정상 아녜요..?,4
7035,하..그날 분명 뭐 일이하나 있었는데.. 이런..하..어떻게 제사를 생각을 못하고..,4
7036,오늘 최종발표를 했으니까 모든게 완전 끝난거야! ,5
7037,부사장님에 대해서 이것저것 자꾸 물어보는 게 부사장님에 대해서 호감이 좀 있는거 같은데요.,4
7038,인간관계는 다 부질없어.,3
7039,어...어… 한달 전부터 되어있는 약속이야.,4
7040,음...인정해요. 그렇게까지는 안보이세요.,4
7041,한동안 못갔던 여행을 떠나는 것도 의미가 있을 것 같아.,5
7042,다 포기하고 싶어. 준비하는게 너무 힘들어.,3
7043,딱이네. 일감은 마누라가 따오고 남편은 변호하고.. ,4
7044,이제 은퇴 준비 좀 해 볼까?,2
7045,좋은일 했네요 이상훈^^,5
7046, 중저음 보이스..ㅠㅠㅠㅠ,5
7047,항상 재미있는 웃음 보여주셔서 감사드립니다!!,5
7048,오늘 같은 밤은 더 우울해. 남편이 더 많이 보고 싶어.,3
7049,다른 여자가 있었나봐. 그동안 날 속였던 거 같아.,3
7050, 하지만 쿠바는 미국의 영토로 남기보다 독립을 택했다.,5
7051,잘때 야구동영상 보고 탁탁~,6
7052,"헤어진 지 이제 두 달 다 되어 가. 하지만 그 사람의 모습, 행동 이런 것들이 전혀 잊혀지지가 않어.",3
7053,시간을 좀 갖자 그러더라고.,3
7054,결혼 안 합니까?,4
7055,응. 엄청 안돼.,4
7056,아들들이 나이 든 나를 두고 싸운 광경을 봤어. 다 나 때문이야.,3
7057,I♡도깨비~~~~^^♡♡♡,5
7058,할아버지 나랑 윷놀이 하자.,4
7059,나 어떡하지? 내가 그저께 학원 다니기 싫다고 했더니 엄마가 그럼 가지 말라고 하셔서 너무 당황스러워.,0
7060,현실에선 별로 말을 못하니까 사이버 상에서 주절주절,1
7061,남편과의 관계가 편안해진 것 같아서 마음이 좋은 것 같아.,5
7062,허락 받았다!,4
7063,나 친구 집에 잠깐 갔다 뭐야! 저 개는?,0
7064,어 그러면 돼.,4
7065,글쎄... 어디라고 해야 될까. 초등학교 때까진 춘천 살다가... 그후론 하도 여기저기 떠돌아다녀서. ,4
7066,화장실은 청소를 해도 곰팡이 냄새가 없어지지 않아.,1
7067,조씨아저씨가 61세????,0
7068,승무원이 되고 싶은데 내가 갈 수 있는 대학이 별로 없다고 해서 걱정이야.,2
7069,말다툼 중 남자친구가 나에게 주먹을 휘둘렀어. 자꾸 그 순간이 떠올라서 괴롭고 두려워.,2
7070,의외로 기능도 어려워 하시던데.,0
7071,지금 집에도 못 들어가고 밖에서 혼자 있어.,3
7072,부모님은 내가 일부러 취업 안 하는 게 아닌데 나보고 매일 놀기만 한다고 하셔. 너무하셔.,1
7073," 그래, 알았어.",4
7074,세상을 떠난 친척 언니가 나도 이렇게 보고 싶은데 이모는 얼마나 힘들까 상상이 안 돼.,3
7075,알뜰한 게 아니라. 얌체지 저건!,1
7076,…이런 때 나는 뭐라고 해야 하지?,4
7077,이런 기사를 은폐엄폐시키는 조직이 무섭다....,2
7078,태극기집회는 말도 안꺼내네 편파보도 어느언론에서 그러던데 기사내고 안내고는 자기들이 판단해서 하는거라구,1
7079,진짜. 냉정하다. 연수원 그만둔다니까. 바로 아웃이네...,4
7080,맞아. 우리집은 딱히 환기가 될만한 창문이란 게 없어. 그러니 더 심한 것 같애.,1
7081,아까 욕 먹었는데 어떻게 일찍 퇴근해. 그냥 좀 있다가 퇴근해야지.,3
7082,친구들이 나를 따돌려서 선생님께 말씀드렸더니 내가 잘못한 거래.,2
7083,저보단 늦으셨네요.,4
7084,삼성 망하는 소리가 들리는구나~~ 에헤라~~,5
7085,제가 여기서 어떻게 하면 여자친구를 계속 잡을 수 있을까요...,3
7086,아내가 첫째를 출산했대.,3
7087,혹시...근무해보신분이나 근무중이신분 있으시면 답변좀..........,2
7088,하~,1
7089,업무지시를 제대로 안 듣고 일 처리한 후배 때문에 시말서 쓰게 생겼어. 진짜 화나네.,1
7090,힘들어하는 친구의 모습을 보면서...,3
7091,나이가 지금보다 더 어렸을 때 이직을 했어야 한다는 생각을 했어.,3
7092,남의 나라 통채로 빼앗은 쓰레기들이 뭔짓인들 못하리....,6
