,Sentence,encoded_label
7115,몇 년 전 아빠가 크게 다쳐서 거동이 불편하신데 오늘 길을 가다 아빠를 보고 모른 척 했어.,0
7116,세상에 혼자 남겨진 기분이 들어.,3
7117,날 따돌리던 애들이 퇴학당했어. 이제 안심돼.,5
7118,껍데기랑 배터리만 교체해서 신제품처럼 팔겠지 ㅋㅋㅋㅋ,1
7119,그렇지. 천둥만 몇 번 치더니 끝났어.,0
7120,친구도 걱정이 많은 아이니까 이번에 얘기를 잘 해 봐야 되겠어 공원이 괜찮을 것 같지?	,4
7121,스물 여섯이 되도록 키스도 못해봤다… 그게 가능한 일 이야? ,4
7122,말 그대로 인생역전이네..부럽다,3
7123,"아니, 안 탄다니까…….",4
7124,무개념자는 엄벌해야 함.,6
7125,그렇게 잘 달리진 않고. 내 기록을 많이 단축시켰어.,5
7126,어이가없더군요..,2
7127,가족들이 요즘 자주 안 오는 거 같아.,3
7128,다큐멘터리 내용이 강아지를 키우다가 유기하는 사람들에 대한 내용이었어.,4
7129,그래서 그런가 하루종일 화장실만 청소하는 기분이야.,1
7130,아내가 아이를 원하지만 나는 아직 조심스러워. 아이를 잘 키울 수 있을지 모르겠어.,2
7131,네! 팀장님!,4
7132,아들이 밤새 게임만 하나 봐.,0
7133,입맛이 없어서 밥도 못 먹겠어.,3
7134,실례하겠어요. 여러분~ 여러분들에게 깜짝 선물을 준비했어요! ,4
7135,나 오늘 네이버 인턴 면접 봤는데 내가 봐도 잘 본 것 같아.,5
7136,헤헤 그렇게 생각해 주니 고맙네. 너 제법 괜찮은 애인 것 같아.,4
7137,나이 드니 자식들 전화만 기다리는데 도통 전화를 안 하네.,3
7138,알겠어. 이제 안 쓸게.,4
7139,오늘 정말 비참했어. 마무리했던 업무를 처음부터 다시 작업해야 됐거든.,0
7140,특검은 양아치들인가,6
7141,가슴에 실리콘 넣은 여자랑 성기에 구슬 넣은 남자랑 잘어울린다...,4
7142,나 너무 억울해.,3
7143,헐... 오픽밖에없는데..,2
7144,아이 성적표를 받았는데 아주 기분이 좋네.,5
7145,아이가 애인을 사귀는 것 같아. 이런 건 처음이야.,0
7146,아내가 연금 받는 친구와 나를 비교해.,3
7147,아마 그럴 거 같아. 진짜 슬픈 현실인 거 같아.,3
7148,"어, 엄마. 뭐해?",4
7149,사귀는 동안 서로 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어.,4
7150,아 안돼요 저도 못해요~,4
7151,또 박근혜가 한일이라고 뒤집어 씌울까봐 겁난다..,1
7152,항상 이직생각 뿐이야. 이직이 가능하다면 당장 옮겼어.,1
7153,뭐 통상 그럽디다.,4
7154,화도 한 번 내보고 말해봤어.,1
7155,애초에 돈도없거든요. 탐정님한테 빌리지 그래요. 꽤나 부자잖아요.,4
7156,중국을 더이상 무시하면 안돼.,4
7157,나는 잘하는게 하나도 없는 것 같애.,3
7158,이것도 최순실이 작품이라거러지.,1
7159,환기는 되게 열심히 했는데? 왜 그러지?,1
7160,재밌는 거 말해준다고 했는데 왜 그렇지?,4
7161,전국적으로 감염병이 확산되고 있어서 나는 무서워서 약속을 미루고 싶어. 그런데 친구가 어떻게 생각할지 모르겠어.,2
7162,근데 왜 갑자기 산책을 하시겠다고..원래 밤에 이렇게 다니는 거 별로 안 좋아하시잖아요.,4
7163,"수영장이랑, 너",4
7164,왜? 어서 오세요..,4
7165,동네 어린 아이들이 나를 혹시라도 무섭게 여길까 싶어 늘 조심스럽게 대하게 돼. 항상 조심스럽고 긴장돼.,2
7166,남자친구가 지친것같아요.,3
7167,"아, 그렇구나. 참, 오디션은 잘 봤어?",4
7168,아들은 여자 친구 만날 시간은 있으면서도 병원에 있는 엄마 보러 올 시간은 없나 봐.,3
7169,나는 잘하는게 없나봐.,3
7170,버릇?,4
7171,시어머니를 모시고 사는데 요즘 너무 힘들어.,3
7172,고객님. 아직 정식으로 고소 된 상태가 아니잖아요.,4
7173,최형우를 잡으려면 계약금은 최소 연봉은 최대로....,4
7174,"그래. 산책을 해봐야겠어. 기분전환도 하고, 몸도 좀 챙기고.",4
7175,어렸을 때 엄마가 없는 사이에 자주 동생을 몰래 때렸었어.,0
7176,"아까 쿠키 포장 하던 거, 다 끝났니?",4
7177,사장님. 엠티 가요. 엠티~ 엠티~,4
7178,한 끼 겨우 해결할 정도의 일당으로 집에 혼자 집에 오는데 너무 고독하고 외로웠어.,0
7179,정년퇴직이 얼마 남지 않았는데 모아 놓은 돈도 없고 집은 경매로 넘어가고 노후가 처참하네.,3
7180,행님 ㅋㅋ)  행님이 정사모를 버리실 턱이 없죠.,5
7181,터너 보내고 황재균 영입하면 간단히 마물되네,6
7182,나 축하해줘!,5
7183,우리 반 반장이 대성통곡하기에 뭔가 했더니 시험 한 개 틀렸다고 그러는 거 있지? 재수가 없어.,1
7184,"알아, 나도 그 정도는.",4
7185,지금 집에 가고있는 길이야.,3
7186,평점도 리뷰도 좋다고 하니까 정말 맛있는 집인 것 같아. 너의 말을 믿고 한번 친구랑 가볼게.,4
7187,"다들 밥도 못 먹고, 울고, 누워만 계셔.",3
7188,정말? 너 그러면 지금 당장 고기 끊으라면 끊을수 있어? 너한테 무리한거 요구할 생각 없으니까 신경쓰지 말고 조용히나 좀 해줘.,1
7189,내가 먹고 싶다는 음식을 무시하고 게임만 하는 남편이 짜증나.,1
7190,"하지만 교수님 그래도 같은 사람인데, 그래도 되는 거에요?",0
7191,그냥 꽃길만 쭉 걷자 ㅜㅜㅜㅜ 우리 앙순이들???,5
7192,매북도 북패도 둘 다 우승놀이 하는게 싫었다 .. ㅠㅠ,6
7193,내말에 소개팅이 상대방이 퉁명스럽게 대답하길래 그냥 나왔어.,1
7194,내가 최근에 부모님께 차를 선물 받았어. 그런데 이걸 타고 회사에 갈 수 있을지 모르겠어.,2
7195,아주 잘했구먼...,5
7196,룸메이트와 요즘 너무 자주 싸워.,1
7197,그게 편하면.. 그럼 그렇게 해요. 잘 가요.,4
7198,다른 친구들은 모두 남자친구가 있는데 나만 없어. 나 자신이 별로인 사람 같다고 느껴져서 화가 나.,1
7199, 대한민국 참 잘돌아간다,6
7200,진짜 깜짝 놀랐어. 사람들이 왜 이렇게 매너가 없을까?,0
7201,경기도 안 좋고 회사 경영상태가 좋지 않아 생각보다 일찍 명퇴나 이직해야 할 것 같아.,3
7202,요즘 너무 우울해. 집에만 있어서 그런가?,3
7203,"응. 좋아, 그럼 방에 돌아가서 한번 더 분발해 볼까 해.",5
7204,에이 좀 가르쳐 줘 봐. 아님 한번만 더 해봐. 한번만 더 보면 진짜 알 거 같은데.,4
7205,친구들이랑 오랜만에 만나서 놀았는데 나만 폴더폰을 쓰고 있더라. 조금 창피했어.,0
7206,이게 거의 폭설급인대 ㅡㅡ....,2
7207,한참 사춘기라 감정 기복이 심해서 가족들이 걱정해.,2
7208,ㅋㅋ 이정도 선수들 데리고 홍명보가 감독해도 5등 이상은 했겠다 ㅋㅋ,4
7209,그러니깐 나도 너무 궁금해서 가봤었지.,4
7210,지금 내가 만나고 있는 사람은 정말 신뢰할 수 있는 사람이야.,5
7211,첫날부터 지각 같은 걸 하면 씻을 수 없는 마음의 상처를 입게 해 줄 테니 각오해두렴.,4
7212,우리나라 최고 권위자다... 아빠 고등학교 동창이야. ,4
7213,이번 면접에 떨어졌으니까 다른 회사에 갈 준비를 해야하는데 자꾸 떨어지고 나니까 자신이 안 생겨.,2
7214,내 돈 주고 내가 사먹겠다는데. 내가 이런 취급을 당하다니.,3
7215,나 때문에 우리 가족이 화목하지 않은 분위기로 바뀌었어.,0
7216,"너를, 내 첫 번째 친구로 임명할 거니까?",4
7217,끙…… 하긴.,4
7218,"별거라니??!!  나이 어리다고 무시하고 그러면 안돼. 남자는 말야!! 아무리 못나도, 여자가 잘한다!! 그래야 기운이 나는 거야. 보기는 자주 보냐?",0
7219,내가 괜찮다는데 왜 그래?,4
7220,가난해 보이기 싫어서 값비싼 아들의 차를 타고 병원에 갔어.,0
7221,아. 감사합니다.,4
7222,생각보다 노인 취업 자리가 너무 부족해 내가 일을 다시 구할 수 있을까 걱정이야.,0
7223,조금만 기다리면 올 거예요.,4
7224,이번에 대학생을 위한 과학 교실을 여신다고 들었습니다. 대학생을 위한 것은 처음인것 같은데요. 어떤 내용인가요?,4
7225,놀이공원도 사람만 안 많으면 딱히 상관없긴 하지만.,4
7226, 이왕이면 지갑저번에 잃어버려서 통장 계좌번호는없구..,3
7227,직장에서 은근히 퇴직을 권유하고 있어. 어떻게 나에게 이럴 수가 있지. 젊음을 바친 직장에 큰 상처를 받았어.,3
7228,너무 속상하고 부모님께 죄송해서 집에 못들어가고 길거리를 돌아다니고 있어.,3
7229, 왜이런거죠??,2
7230,"고등학교 동창인데, 이렇게 지저분할 줄 몰랐어!",1
7231,   왜그렇게 복스러운지 모르겠어요,0
7232,어. 지금 기분이 안 좋아.,3
7233,예전에 얘기해서 나아진 적 있는데 요즘에 다시 시작됐어.,1
7234, 드라마는 드라마구나....,0
7235,안 그래도 지금 밖에서 너한테 연락한 거야.,4
7236,술 먹고 계단에서 허리를 다치셨어. 지금은 병원에 계셔.,3
7237,내가 휴가 첫날부터 온종일 비오는걸 보고있어.,1
7238,그럼 우리 시조할머니의 동족 들이신건가?,0
7239,어렵긴 한데 고민되네.,4
7240,수영을 다니려고하니 제마른 몸매를 다른사람에게 보여주어야한다는 창피함때문에 멈칫 하구요.,2
7241,그냥 동아리 선배가 아니었네...,4
7242,지난 일은 무슨. 나 이 옷 평생 가지고 있을 거야. 당신도 평생 이거 잊음 안돼? 알았어?,1
7243,그래 나다. ,4
7244,여자친구가 연락이 되지 않아 슬퍼.,3
7245,딸이 내가 아프다는 걸 알면서도 오지 않았대. 어떻게 이럴 수 있을까.,3
7246,다른 층에 사람들이 지금 몰려갖고 복잡하대.,3
7247,으응..,3
7248,"갑자기 의식을 잃어서 병원을 데려갔어, 어제. 근데 병원에서 그만.",1
7249,해피가 이 세상에 없다고 생각하니까 너무 슬퍼서 나도 모르게 매일 울게 돼.	,3
7250,숙대 무용과 통폐합 들어가면서 나오는 이기사는 멀까....ㅎㅎㅎ,0
7251,지우면 되지만 다른 서류도 아니고 중요한 회사서류에 뭣도 모르고 이렇게 낙서를 한건 책임을 물어야 되지 않을까 싶은데..,4
7252,생명엔 지장이 없고 머리만 약간 다치신 거래.,4
7253,이번 회사가 진짜 마지막 희망이었는데.,3
7254,소중한 미래세대들이 뭔죄냐!!성숙한 시민정신을 보여줍시다~~,3
7255,아파서 병원에 갔는데 내가 돈이 없어 보였는지 진료를 안 받는다고 해서 황당해.,3
7256,집반장? 집반장이 뭐야? 집반장이 뭔데?,0
7257,오빠 회사 내일까지 쉬잖어?,4
7258,친구인데 같이 있는 게 너무 힘들면 어떻게 해야 할까?,3
7259,우와. 드디어 이제까지 한 프로젝트가 끝났어. 너무 기뻐.,5
7260,"잠깐, 월간 영업 보고서를 말하는 거예요? 그건 어제까지 마감이었잖아요.",4
7261,이제 두달이 벌써 지났네.,3
7262,크리스마스 선물주세요 이왕이면 파면선물,4
7263,안된다니까.,4
7264,오늘 갔던 치과에서 의사가 멀쩡한 이를 뽑으려고 했었어. 너무 화가 나.,1
7265,마지막 밤이다. 조용히 보내자.,4
7266,이번에 사면 뭐줄라나?,0
7267,우리 가족은 서로 사이가 안 좋아서 걱정이야.,2
7268,나이가 들어서 최근에 골골대긴 했었어.,3
7269,둘 다 얼음이잖아!,1
7270,직장 상사가 자꾸 사적으로 연락을 해서 좀 성가셔.,1
7271,공범들이들어나고있는데 주범이없을수가있나???,1
7272, 진짜 괜찮은 사람인데 내가 거짓말 해서 자꾸 찔려.,3
7273,"나 역시 너하구 대표 사이에서 일부러 갈팡질팡할려구 그랬던건 아니야, 다만... 겁이 나. ",4
7274,친한 친구가 대장암에 걸렸다는 소식을 들었어. 너무 혼란스러워.,2
7275,나는 사람이 할 수 있는 일만 합니다! 신부님은 신부님이 할 수있는 일만 하시죠,1
7276,취업난인 데다 코로나까지 겹쳤으니까. 될 리가 없어.,3
7277,"됐어. 무슨 소설도 아니고, 내 말에 모두 의미가 있다고 생각하면 큰 착각이야. 딱히 의미 같은 건 없어.",4
7278,재진 기여어ㅠㅠㅠㅠㅠㅠㅠ,5
7279, 근데 엉망진창 외교에 군납비리..,1
7280,아무리 유느님이라도 현정권에 대해 입열면 청와대 블랙리스트 바로 올라감??,0
7281,당장 지하철 고객상담실에만 가봐도 딱 저딴 식의 대응임.,6
7282,잘 나가는 동기를 질투하는 말을 상사에게 해 버렸어. 그 동기의 귀에도 들어갈까 두려워.,3
7283,오늘이 남편 생일이에요. 그래서 케이크하고 과일 좀 샀어요.,4
7284,늦었잖아.,4
7285,감사드립니다,5
7286,너무 오래 사겼었지. 그래서 서로 소원해진 것 같애.,3
7287,새벽에 그친다며 거짓말쟁이야,1
7288,진로가 뚜렷하게 정해진 친구를 보면 질투가 나요. 이런 마음을 어떻게 고칠 수 있을까요.,3
7289,"반에서 청춘 보냈잖아? 게다가, 회장하고는 밴드도 했으니, 그걸로 참아. 그것도 충분히 청춘 같았다고.",4
7290,사장이 어제 잠깐 보자고 하더니 갑자기 권고사직을 이야기하더라고. 너무 어이없고 화가 나더라니까.,1
7291,약속 장소에 도착한지 한시간이 넘었어! 정말 답답하다.,1
7292,어머니 아버지 기대에 부응하는 자식으로 지난 이십육년을 살았습니다.,4
7293,올해수고많았슈~~~,5
7294,참 헬조선... 무전유죄유저무죄 예나 지금이나 변하지않네,6
7295,어쩌지? 나 면접 또 떨어졌어.,3
7296,잠깐 잠깐. 잠깐만.,4
7297,"부동산 관련해서 이번에 그 회사? 그쪽 했거든? 근데, 아.",3
7298,나 오늘 첫 출근이야.,2
7299,이번 달에 월급이 체불됐어. 생활이 어려워질 것 같아.,2
7300,평소에 술을 많이 드신 해 그리고 그럴 때마다 사건 사고는 끊이질 않으셨어.	,4
7301,내려.,4
7302, 사기꾼이 더 당당한 철면피의 나라..,1
7303,뭐가 궁금한데?,4
7304,좀전에 진주 조금 흔들림,0
7305,"네. 벌써 많이 늦었으니까요, 얼른 가요.",4
7306,결혼 후에 잡혀 사는 아들을 보니까 며느리를 대하기가 조금 그래.,2
7307,아니 그보다 비교할 얼굴은 어쩔 거야. 맨 처음에 찍어야 되잖아?,4
7308,충격과 공포의 경기력이다 ㅎㅎ...,0
7309,아파서 화장실을 몇 번 다녀왔는데 상사가 자리도 지키지 않는다며 핀잔을 주었어.,3
7310,응. 아직 얘기는 안해봤어. 오늘 오면 한마디 할려고.,3
7311,"다음주, 내가 저질러 논 일 정리하려면 그때까진 있어야 할 거 같아.",4
7312,오늘까지 마지막이라 쉴 시간이 없어.,3
7313,직감으로 알잖아요.,4
7314,진작 제가 당신 산에 끌고 갈걸 그랬나 봐요.,4
7315,국민은 정권에 관심없다,6
7316,이를 어쩌면 좋지.,3
7317,"내가 하는 프로젝트도 잘 진행이 안 되고, 하는 일도 시원찮아. 일이 너무 바빠.",1
7318,운동하는데도 건강이 나빠져서  어제 병원에 가서 검진을 받았어.,2
7319,아빠는 일을 쉬고 여전히 집에서 놀고 있어.,0
7320,최근 출연자들은 깜놀 할만 하던데?,0
7321,애들 확실히 모이면 하시지. 괜히 헛수고 하면 어떡하려 그러세요?,4
7322,사람들이 나를 불쌍히 여길까 봐 돈을 못 빌리겠어.,2
7323,친구랑 여자 문제로 사이가 안 좋아졌어.,1
7324,약을 꾸준히 먹는데도 몸이 전혀 좋아지질 않네. 병원 처방이 제대로 된 건지 화가 나.,1
7325,하긴 내가 뭔 짓을 했다구 그래!,4
7326,근ㄴ데 문제는 아베가 그렇지 않습니다,0
7327,그래도 추락이 폭발보단 낫잖아?,4
7328,마지막 만난 이후로 여자 친구가 며칠째 연락이 없어서 무서워.,2
7329,오늘 국장님 안 나오셨어요?,0
7330,팀 프로젝트가 정말 성공적으로 끝나서 기분이 정말 좋아.,5
7331,학교에 이상한 헛소문이 나서 보니 내 제일 친한 친구가 뒤에서 험담을 하고 다녔어.,1
